PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36
-28.783168234461908	26.950243567937676	19.526149484869112	-24.021144733363844	9.155370042856795	-1.8113630409648998	18.312732158842287	-7.637727975327282	1.9603621919020624	-10.559890585216928	0.9875386764746908	21.036201969809532	-19.222936811915712	1.9843161141718393	1.3019193114263756	6.3395943975094555	-1.308290330225358	-1.4046425890045773	-0.31727961061983523	-5.148698609296738	-2.5490445878212404	-3.4692540738390716	5.926794790341306	7.655034658373455	0.9156905881926244	13.734123736208826	-7.896195178117532	-6.317338760424328	-5.162119572965737	-0.6491673948838925	-10.795880213099657	8.584417975162356	0.35088777337513055	-4.589425854141242	3.9323378423211097	-2.3697461094124295e-14
-28.492582702651173	25.51233916909081	24.52181251509919	-32.53045053735492	-5.524115576798053	3.7755264892216855	-0.03352392257221379	-6.936443802831832	6.738582008031536	7.837833342057628	3.803424233198442	6.95175998994807	-4.91133598929112	-1.0048986967113716	1.8144689599672337	-3.5305180643493572	3.589118578063585	8.624958904464718	1.2389705414626773	5.034735664299402	-1.3046552442379258	-1.9406531953997952	-18.9539900199749	-7.7192384504646725	-11.741759651912314	-13.091434266677142	10.974500056168562	0.2987838664003987	7.2499597709150265	3.0612672863774626	-1.6346239881071238	2.7087545084089313	-14.01675863160485	-6.412262229586657	8.050116463672019	-2.5374979352975335e-14
-29.483428088296353	26.210150342768692	25.534981070503072	-31.303326381312623	-4.845494826891077	5.30880654286499	-2.5311274041310674	-1.7967271242676677	10.220103965626206	-2.994577041747273	6.999316900012979	-1.1273251164038962	-4.741595330404537	-4.231093471233927	2.1199731579717755	4.438752276648007	-0.6343151979957873	4.096756037994766	3.0307521370974193	2.1853748855523714	-8.978000834702833	6.326193304023374	-4.870940329805077	2.0693761276049427	-3.5141995067452245	1.1046313382411848	4.234098211585917	2.0062457414885846	-8.90046068851316	2.691936270308997	7.236381004172852	-11.629989688047337	11.777796648409788	7.414906455436851	-23.028486568851772	8.576841493967979e-14
-46.23993325607514	32.99183958532006	-34.19517804332481	-29.996576032789754	-23.532380089652264	6.878755328510321	4.044380750588739	-14.414538440734336	-8.165410856719474	-0.23632001681249076	-5.990386042427975	-9.665140849421197	13.68815609338186	10.724210905280277	6.122544802141248	-12.791637205615798	-2.347639775606686	2.5718247717343785	2.3862142798473416	5.280054514473513	-10.239996405144927	0.21143706183166244	9.651844280168724	4.882745765954846	1.4025052929881123	1.5887684148008405	-4.250554682033123	5.01763351590822	5.209637867120663	-2.4962858823586096	-10.970491114757735	-7.855734528677677	3.439040211518614	-5.806061956400667	3.0751476420348256	-1.438757966931714e-14
-41.69229468474494	28.6822726133146	-31.984537992059067	-7.966056324470585	3.16014983404824	2.161596444122743	-11.70458849688067	-1.3172036215171457	-7.573009790541751	3.1977203602480264	-3.3773296172975362	-0.4483170682950173	0.8746421117852751	2.414116715386417	-2.1129279900609474	1.961027438386644	3.986273664311264	-0.012002019486786027	2.515367619588502	-10.44841214815005	-12.126684805041767	-14.7898183468127	1.041581378847975	-5.446728410925398	16.405524607654314	-3.584271289059744	0.5797578236237649	-9.396478958221161	-7.019626856998197	13.38945528043551	14.319469955755048	6.518273358689153	-5.262670766519173	6.432981634651089	2.2313542892155676	3.432226291372187e-14
-45.23946015540967	33.857787490064425	-34.248932836154125	-10.758911734653672	1.6329965971463558	-0.8611142201964855	-8.890324185924557	7.8348854461752175	-7.397360456227501	-2.525955576257555	8.715798697570973	-2.573286589099956	-4.587191019336116	7.059993266725228	14.262825834107216	9.38243700839276	-13.713403221278913	-16.10902394260894	1.4282522858874298	-4.503486035369747	17.94442456392055	10.237434414736876	4.834692259563557	-9.338670122657714	-7.72059378156539	0.31647418570180114	5.253604323087053	-5.0102044011258	1.1891210147475593	-3.8118902713775724	3.245272597871831	-3.0711030879464616	-3.262690352902447	2.555284958003351	1.8237625980393224	7.182752656542668e-14
-34.874444778567835	39.05838651793643	7.859330894345214	15.704772496222837	5.593517001586175	-7.706383338076274	7.5978125516265775	0.9839591864530225	-8.110940591695025	10.509198520356913	-7.866002195279015	-2.8995090064201072	-7.480770238696739	-18.077941404788223	-0.5628325625485282	-17.709909411273415	-1.8025065672245573	-3.1219088433037094	8.300547687634532	-10.585114318391815	12.607007413322451	-0.10796463217148368	-3.8466179185018383	13.147230851149317	8.521568106267875	-2.3515448654229165	5.612134321542753	13.390943889148637	-3.8387476598351182	-5.801325601535207	1.3329233001554541	-0.20048130607231995	-0.5323774505732473	0.14624714219693488	-0.8068860973206413	1.1237722991747079e-13
-29.081752967611475	28.290962239545085	8.361224555720488	30.992490917774003	14.314119374984614	-3.106828288467141	-18.82903054042946	-0.9187397169205992	-1.2172741922730708	11.024431975176244	-5.740822035772655	-2.457503031348829	-2.225795414915886	-3.301598927685981	-9.283385332559094	6.969613536831828	6.934295674348015	2.5752572312621576	15.635332443800587	7.250795036015288	-7.147138857738381	15.479935699444816	8.424029823856326	-9.12922134159704	-3.1811760491629877	2.3903846208253343	-2.3673108744702365	2.43920169519623	6.108462148864461	4.385087137695704	-12.887411416720958	10.216713602020327	1.7727939610827226	5.166574045033539	-1.802393545044046	-2.3450696679666594e-14
-31.03382660769255	23.710295635545805	14.624065129488976	28.04388751245652	19.732878460744313	-29.925209274752035	7.851320219429644	-12.376842711496687	5.679483193780045	-13.236690984253366	12.143910796781254	9.305383979634797	17.674218927865667	2.948616802464953	-11.224418625594183	-13.506068685949582	-3.317010699451031	-8.162010262708957	-8.384478764484843	4.710714419717224	-0.8128201500039146	-1.9669051277365879	2.5049106325611787	-8.429777034652075	-1.0934578553004624	-2.1622362205404766	4.102942846644447	-1.6937223335999432	0.7924348567730787	0.27661295523682683	3.1160994121449237	-1.8482482377736478	2.3061330740285064	-0.17945550969022828	-1.6793097775491301	-1.9152671934313456e-14
44.16909270788413	3.214620072931935	19.826906836027817	-11.8809712655782	19.950638967947853	12.010218917118683	-2.2664060314134957	2.9029715279135737	7.725575286753642	2.3391657980211136	4.869613119537697	3.9212381424791602	4.817495571243952	-3.3966846353613023	5.055754285002258	0.9683954472527524	3.14289905837669	-1.1498970574426925	3.29042761026456	-8.357867754446353	2.5770198739222194	-11.676625046983746	7.391849446384204	-9.514270568685395	5.138124186138235	8.331453544359507	-9.845588609005341	11.956552595070221	14.676550374267606	1.1201907986604243	-1.8393579553970412	-14.952162182639018	-12.412154465311453	3.7799813895420797	-3.737271916458598	1.3919638011672397e-14
43.455298437560934	5.452350871893291	22.316306910147777	-22.89569476037193	9.788018962811975	-0.2438250203802652	0.8013071845462756	-6.097725509131582	9.012462245856554	-4.1758040168590895	-0.13953650865918868	-14.114065096508716	8.744620086606103	-10.936250997845573	8.8908366807021455	6.1778109850123135	3.6991827471971956	2.6325658007031016	2.5878068096056923	0.2258171909556262	-4.334103584512459	3.55484809727969	13.978682039117801	-5.66715700246514	-0.2571499201290975	-1.7513965568198844	2.0820288490739256	3.4902404038905326	-10.960309068672569	-14.60366702546211	11.636089855400053	11.31286917393461	-0.8858713976558414	-10.73337769337273	6.398676934673544	8.716985466783456e-15
46.88920938009153	10.156221566161829	18.435163942408142	-25.154498420578136	10.914679511555514	-0.28362161854280404	1.8236266104247691	-1.4539580447708906	12.40983112119616	5.075052149605104	6.455460637567708	-15.09555629389886	5.810253576267747	0.14654215262054396	3.516912889018359	-0.9791688669548745	-7.709783221032185	3.1187509801708133	-3.922386458441328	3.15905664467085	13.468181797045181	0.11531901773784344	-0.4416802083313205	10.24272385906691	10.595462584047805	-1.4365057898689044	3.286358211302467	-10.201650396397582	9.958946079957773	15.282743937269878	-6.496133879599944	8.673541281353382	10.614544650074798	4.665625323158611	2.8604356924290903	3.7324743989985976e-15
36.55265639661275	15.751960116554573	-39.729407477604326	-8.230037814263504	12.594741818292666	-3.0238842979416614	-15.887767623397467	-5.359394732857006	-8.388341527480465	0.6313455981745335	-7.1890676912378195	16.07087612869249	7.39285479530926	-3.3087292187831894	2.981499564951419	8.391827956499915	8.608687831855491	-1.236917202188621	-7.87113949092207	6.123813897835374	6.514368751038601	0.07005498718110828	-4.394879884634203	11.364020081839536	-10.31164514901496	0.1230295436377156	-6.727136937295811	12.761905334645967	2.407367953541689	9.994996984013508	9.39151979995401	2.983816715140856	7.949912836364889	-8.626015167049221	-1.099686349249042	2.71246783714596e-14
35.593258719408944	24.553353346496937	-33.7923773399771	-9.380392272587693	-3.598662288107245	0.1763295764838496	-8.682498101210564	7.709366769909961	0.7212453812815391	0.477816949492666	-2.8298206591767516	4.80594388901627	2.3341663360254175	-6.476709048970214	-10.229261182552694	3.4614768157531546	12.224035539897644	2.2114422151653828	-13.171637155961989	-0.8042435975328631	-0.9201977012709165	-3.6779883036627075	4.398845664240367	7.568514078822849	1.1098030791629037	1.6120399565927677	15.810810020686132	-12.070538365313613	7.397843871177144	-18.356261713114638	-7.378959241666448	0.014664644617208848	-4.55006857853455	5.382645765775536	-7.203934221821674	1.1205364977909249e-13
37.95555796623708	24.688104700507377	-38.09489711148856	-3.474157785291263	9.185726605518331	13.144867196318737	18.063843964419803	7.238428070125264	3.9555306600868807	4.0224309843976505	13.71586324939982	-14.280220797533946	-11.122938218841686	13.704130532990876	-16.072334322687837	-3.29505976261905	10.174556628744979	-8.52044798836751	-1.5037775331535381	5.488059782767504	1.5944694067632221	-2.5276274562640872	-9.47228179537967	-6.126558065120225	0.26203336737526306	-2.024135369976787	-8.692274552427941	8.461104492327577	-6.792730985905002	-4.632040620155503	-1.2648316428416477	4.290420446849651	3.297730762455332	-0.9966760915378289	-0.8561430049761457	4.721207149185891e-14
39.11136850002618	37.45239560195071	6.413734058242342	16.40060390311825	-13.854930646397868	0.4856788612602928	-6.411894126668833	9.780849764333865	6.333667363496518	-3.9723261583608096	-10.79537677992949	-1.5367054051276072	2.8206812615655337	3.641865111017048	-4.473865186503732	-5.853168667314076	-9.644112296549626	15.781782021385311	-10.884039016845238	-22.944641630722526	2.2604751304533552	0.47503283668431295	0.4805008299200895	-7.742715043680954	-13.415498254613869	-4.04494289819544	-8.90192846393714	-0.11325194351556793	-6.859600739622189	2.7353547852167504	-5.1160137688883225	1.9108474696142719	3.8928184941706756	0.8043093906638008	0.18160944685199526	4.8300231002273986e-14
41.10949415318124	38.42620476284327	6.630400865189409	22.731981807691604	-4.488287961813387	3.5159061456152516	5.300428007708426	10.6436107615295	2.1197302182780384	5.256574710319595	-12.79225383487197	5.4125482949336865	2.4095626591759807	-1.049660953909668	0.16335011742060895	2.779320748888586	-8.607986056659389	-1.0954776265246005	6.924742939391483	7.797744473726903	-5.300822998016553	2.3302621058935733	-14.589690678207074	-6.679641500916173	8.611086589805238	13.091152589770049	0.22344953123328284	-10.979327989009894	4.821372908223388	-5.570810077942273	8.012843723455337	-9.830758394332948	9.27705005789323	-10.025969828829307	7.578776988848286	2.2558452501819648e-14
38.31952322895685	30.32589641509731	7.204270346443946	25.099891695742112	2.7119701159684055	-6.5017080836662355	6.942486138203847	7.608040396046583	4.898157463459844	-9.117784691939697	-5.317537729877346	-4.906475025311684	-1.1025370831553474	7.871729155504245	0.5417266136496748	7.31570314124826	-7.3612979335753135	-0.30806194117887054	3.9170142362456724	10.97510301555096	-7.006542250847536	4.152899960701679	3.4928322678963233	20.485021189151897	-3.0448352972495867	-10.178873807243944	-4.611935679588964	-0.6238865144939858	-4.173290412497107	3.3768676784221903	3.574114389545063	-6.69612786851601	-18.72680087680473	6.690912405258546	2.5295440736506167	1.2030328989942607e-13
-33.69679956623756	-27.95565452661368	23.76003087635405	-12.237363556316698	4.8012536461971544	15.572700412883277	17.24906097086978	22.556867669534384	-3.921068293528943	4.3458204779587675	-7.526212045602668	17.241654123135255	4.454761963227864	9.884823308539458	-2.570940527856212	-1.8091991785769397	6.7891009951787495	3.2708303169919115	1.8326429265785442	2.6475760465744274	4.598126428946561	3.8590325012080484	13.849754518624355	-1.5260965394269863	3.161331471647399	-17.306864151283026	1.9230178913970661	0.3144002123580841	2.074143932307805	-1.6555955289140536	5.0382409059072035	-1.8987649141462413	10.013149733897919	3.0499671374478283	3.8142259439786432	2.075264602090926e-15
-33.05924382040484	-38.30508941904322	19.21624405571183	-6.776340818423365	22.55663265858069	7.384931596349027	-4.2108370383303395	-13.97355856065378	-12.259371697667937	0.9605631305950313	-14.288944023521827	-6.209181103574413	0.22014378571225848	4.327166974782863	-3.3130279904120536	6.860472640520842	-16.47236947901016	-1.9803550666681065	-7.994313987925881	0.020530995955370487	-2.8794794237556296	-3.543594463457308	-11.776202691207857	0.4913618788197648	1.529696341268992	-7.640415415469942	-10.780457403031583	-1.0118228441848152	7.0630662895008225	-15.034306666582733	0.6773151572535933	5.555352684899205	0.6443150790685841	4.788659376133802	-6.695180630970932	5.800590043014697e-14
-33.44530715285468	-33.17123217526948	25.91108785927068	-8.365467645252851	2.7777478426425146	12.458465147241236	-1.0429344759778563	9.872445845452637	-7.0959677656262	-0.5272168749285286	-3.445784121527956	-7.302955893763333	8.78635626720911	6.457497413175311	-15.6517652716923	6.257710629976035	-5.897438404528597	-3.076524735716415	-8.673370222671746	-2.962796745248334	-2.029019927192238	3.102481904531809	-1.2619354949240729	3.979768204201598	-2.057233708389535	18.33535018726251	17.04577867910794	11.364886415880193	-6.2784310566882695	8.358790456900095	-0.7950446072581531	0.12024421465571236	-5.9548601815786135	-3.62065525747347	4.748677314638381	5.765678733060664e-15
-42.851597544797265	-47.58181380292007	-22.66747461737816	6.753106584629455	-1.4769346625717776	0.9614720339495951	-17.70860310667949	-1.3546431973084727	37.10810035056657	-1.7841460352261256	-17.971300440196345	-0.7693586466765292	-12.672387243264993	2.9806818298238733	1.5851781969293957	-10.206553664173812	0.4447287591114088	-9.3802940810107	-3.181420344652813	4.887464428379801	2.077134150809923	-3.6087124816850373	3.5551040435666845	0.4065287495537246	-0.22658847899946274	1.5983252207077303	0.9994522489538322	1.3820176900388628	-0.7658325938017286	0.19725347083463096	1.8462344399246355	-1.4072847095723906	0.8108733798736821	-1.6760358432285556	2.2102032375551866	-2.998111741508991e-13
-43.0074617041436	-28.611026848719483	-22.44206731022863	9.894743965857451	16.24180833381183	6.834111348958089	-8.77681587108734	25.605020768818175	-3.3798089250051055	-9.202657751565837	17.327229109176457	0.4259652647607074	1.6566553690852084	-11.225585383176917	14.18059369324978	-12.64304437228484	-3.1813391007007907	11.52041941702006	-6.607340569604653	5.942376002256329	-9.863021737430277	4.747866055652002	-6.662120431400956	2.656411252331588	2.797532711622238	3.3425614335715426	-6.815180059677601	-0.8814449203288875	-0.7345964927693092	-1.2854156220747863	-3.903424788399172	4.608150721218877	-1.9573046740353903	-2.1198116110675955	1.093790011362533	-3.3152734030261755e-14
-50.09886209141038	-30.846968651604087	-25.427023867706577	-6.305232049883751	-12.96409974199601	-29.345362062782222	13.821381131605383	10.789476562320079	3.3985287805730393	-11.646186912118198	-1.9642753131314263	-8.365083814953547	3.902403189046978	-4.553456473676536	-6.3290475127233	15.768994894484587	0.6595273546206203	13.553878675531505	14.308781107295468	1.1232013773048641	8.571953801615047	-13.564670652664743	-3.417248873606481	-1.7227933264682687	-2.7275994657684834	1.7655056679029189	-2.207968676474799	3.194794712042616	5.8425853527251945	-1.0429374359404082	-0.3200315370091092	0.8696276966697496	1.9843360342820795	-1.3769932648628311	-1.989152115598891	2.2601278487632825e-14
-34.378633811043116	-13.796524106219062	18.508737303787086	21.39941681064487	-13.93665695147811	14.353779471739571	7.45367958658656	-0.8058900726005168	3.7019210090509462	-7.694707715219695	1.897690360130683	-6.555463466711101	11.938300865746982	-10.149831125003528	3.1403900302354835	7.081358691447931	17.633965756595128	-20.833953273842937	0.951471707491013	-14.343384876857943	-3.355156515989663	3.905141111896442	-8.684015187416476	6.286860235659405	-4.806749830154514	-5.079354425795666	-6.969494932487785	-8.526488946367953	3.9782671337582927	3.24843299456042	-4.067284921782453	-0.9759170324096238	1.7176003689451131	-2.9272847169507337	1.7574957845268369	-8.310409652101391e-14
-35.26505944329605	1.1977206954108448	12.37344694593296	25.608608644361258	-15.464341634068997	9.343350232629378	2.3319879958561254	-10.919086789067789	-9.055923804468144	2.902362754026477	4.901282356354533	-8.156256033594367	-14.000978467228048	-14.193010419085741	-7.115175155371451	6.0492006442376764	2.17252589553016	8.712287401172253	-18.521522267284375	11.5003162254817	9.16131318856947	-0.4730615630496586	10.9419489658681	-5.134782768336576	3.415439993550951	-1.8150940767846062	-6.48792369366726	-4.546255376757738	0.2134790672031198	5.206417737776871	4.283575877408597	-9.921409399426784	-1.6994673869528285	-5.675598760853484	2.2497518022888845	1.2345484877440693e-14
-29.64869808637921	-14.233761265837554	20.01978191940128	28.38722822424946	-6.049922773343775	-7.639193058380346	-6.0419741072769595	-7.16887337124633	4.288780300691013	24.23093947961243	11.59287061629258	2.4339596874869827	8.133465570082942	18.41669704916455	10.982335336518629	2.781694833756209	10.517170237844763	10.173193603304684	-0.5766387404843111	-1.4960914143661224	7.616359711664778	-3.453983355747295	-3.184792215730741	7.76793214742055	-1.1563952481499493	9.551056575526603	-4.202177494171109	-3.345508062945784	-8.228420523379258	-8.914197148775312	3.00834675620613	-0.02248437083336737	-1.3093819873843742	4.105292691120108	1.022540166113374	5.662527738370393e-14
32.4710318620914	-27.685053065409964	21.07093382216006	-27.854864331225677	-18.837404236819612	-38.511288611459165	-2.0041312077556874	13.67930511268932	-8.07794076784694	18.60905933386003	2.891745166555543	-2.267578637991006	-8.803953675725277	-1.9918033081337352	0.3132425871410413	-3.572357505717298	-1.5284269161173458	-14.02904584500773	-8.033864465093052	-1.382118895431376	-13.08917957942697	1.3056584220346272	3.9275483744020736	-0.8029284331740946	-2.8351452720818067	-0.20974394453398496	-6.421995933344001	0.9503629584118227	4.884178945766367	1.8816020438142527	1.8069868759470926	0.5259570282856517	0.592522247586771	-0.6729940162434317	0.24481664076181445	2.2495677196032737e-14
